STORE_NBR,YEARMONTH,totSales,nCustomers,nTxn,nChips,nTxnPerCust,nChipsPerTxn,avgPricePerUnit
130,2019-03,1272.1,120,142,285,1.1833333333333333,2.007042253521127,4.463508771929824
130,2019-04,948.0,94,106,214,1.127659574468085,2.018867924528302,4.429906542056075
130,2019-05,1326.9,121,154,299,1.2727272727272727,1.9415584415584415,4.437792642140469
130,2019-06,1368.6,130,151,301,1.1615384615384616,1.9933774834437086,4.546843853820597
131,2018-07,267.4,56,60,78,1.0714285714285714,1.3,3.428205128205128
131,2018-08,233.4,46,47,65,1.0217391304347827,1.3829787234042554,3.5907692307692307
131,2018-09,195.3,39,40,50,1.0256410256410255,1.25,3.906
131,2018-10,222.3,49,51,64,1.0408163265306123,1.2549019607843137,3.4734375
131,2018-11,210.9,47,48,60,1.0212765957446808,1.25,3.515
131,2018-12,171.2,38,39,53,1.0263157894736843,1.358974358974359,3.2301886792452827
131,2019-01,202.8,47,49,60,1.0425531914893618,1.2244897959183674,3.3800000000000003
131,2019-02,188.5,40,41,59,1.025,1.4390243902439024,3.194915254237288
131,2019-03,225.1,48,51,71,1.0625,1.392156862745098,3.1704225352112676
131,2019-04,219.7,40,41,61,1.025,1.4878048780487805,3.6016393442622947
131,2019-05,172.9,33,36,50,1.0909090909090908,1.3888888888888888,3.458
131,2019-06,160.9,36,37,47,1.0277777777777777,1.2702702702702702,3.423404255319149
132,2018-07,52.3,11,11,17,1.0,1.5454545454545454,3.076470588235294
132,2018-08,24.200000000000003,4,4,7,1.0,1.75,3.4571428571428577
132,2018-09,42.400000000000006,5,6,12,1.2,2.0,3.5333333333333337
132,2018-10,57.8,10,10,18,1.0,1.8,3.211111111111111
132,2018-11,39.3,6,6,11,1.0,1.8333333333333333,3.5727272727272723
132,2018-12,26.200000000000003,4,4,8,1.0,2.0,3.2750000000000004
132,2019-01,29.6,5,5,9,1.0,1.8,3.288888888888889
132,2019-02,15.4,3,3,6,1.0,2.0,2.566666666666667
132,2019-03,72.8,9,9,18,1.0,2.0,4.044444444444444
132,2019-04,22.0,3,3,6,1.0,2.0,3.6666666666666665
132,2019-05,75.1,11,11,23,1.0,2.090909090909091,3.2652173913043474
132,2019-06,38.300000000000004,5,5,9,1.0,1.8,4.255555555555556
133,2018-07,1021.8,110,148,296,1.3454545454545455,2.0,3.452027027027027
133,2018-08,916.1,111,141,269,1.2702702702702702,1.9078014184397163,3.405576208178439
133,2018-09,913.0,112,135,274,1.2053571428571428,2.0296296296296297,3.332116788321168
133,2018-10,983.6,112,140,284,1.25,2.0285714285714285,3.463380281690141
133,2018-11,945.4,104,135,274,1.2980769230769231,2.0296296296296297,3.4503649635036497
133,2018-12,1081.2,113,155,316,1.3716814159292035,2.0387096774193547,3.421518987341772
133,2019-01,1081.8,120,156,314,1.3,2.0128205128205128,3.4452229299363055
133,2019-02,825.3,98,113,235,1.153061224489796,2.079646017699115,3.5119148936170212
133,2019-03,917.8,105,133,268,1.2666666666666666,2.0150375939849625,3.4246268656716414
133,2019-04,962.4,113,139,278,1.2300884955752212,2.0,3.461870503597122
133,2019-05,959.35,110,152,291,1.3818181818181818,1.9144736842105263,3.2967353951890037
133,2019-06,966.2,105,137,276,1.3047619047619048,2.0145985401459856,3.5007246376811594
134,2018-07,419.2,47,49,98,1.0425531914893618,2.0,4.277551020408163
134,2018-08,432.65,48,54,99,1.125,1.8333333333333333,4.3702020202020195
134,2018-09,463.8,50,54,108,1.08,2.0,4.294444444444444
134,2018-10,473.4,48,52,106,1.0833333333333333,2.0384615384615383,4.466037735849056
134,2018-11,467.6,54,56,112,1.037037037037037,2.0,4.175
134,2018-12,413.4,42,46,94,1.0952380952380953,2.0434782608695654,4.397872340425532
134,2019-01,384.2,43,43,86,1.0,2.0,4.467441860465116
134,2019-02,347.6,36,39,78,1.0833333333333333,2.0,4.456410256410257
134,2019-03,388.6,44,46,92,1.0454545454545454,2.0,4.2239130434782615
134,2019-04,594.6,64,66,132,1.03125,2.0,4.504545454545455
134,2019-05,407.1,48,51,96,1.0625,1.8823529411764706,4.2406250000000005
134,2019-06,454.2,51,54,108,1.0588235294117647,2.0,4.205555555555556
135,2018-07,24.4,5,5,7,1.0,1.4,3.4857142857142853
135,2018-08,33.3,8,8,10,1.0,1.25,3.3299999999999996
135,2018-09,26.0,4,5,8,1.25,1.6,3.25
135,2018-10,33.8,7,7,10,1.0,1.4285714285714286,3.38
135,2018-11,26.0,6,6,8,1.0,1.3333333333333333,3.25
135,2018-12,35.5,7,8,10,1.1428571428571428,1.25,3.55
135,2019-01,33.1,6,6,9,1.0,1.5,3.677777777777778
135,2019-02,33.7,7,7,9,1.0,1.2857142857142858,3.744444444444445
135,2019-03,22.4,4,4,7,1.0,1.75,3.1999999999999997
135,2019-04,38.5,6,6,9,1.0,1.5,4.277777777777778
135,2019-05,34.4,6,6,10,1.0,1.6666666666666667,3.44
135,2019-06,39.0,5,5,10,1.0,2.0,3.9
136,2018-07,118.8,27,29,33,1.0740740740740742,1.1379310344827587,3.6
136,2018-08,173.2,38,41,48,1.0789473684210527,1.170731707317073,3.608333333333333
136,2018-09,159.9,30,33,41,1.1,1.2424242424242424,3.9000000000000004
136,2018-10,174.6,41,42,53,1.024390243902439,1.2619047619047619,3.2943396226415094
136,2018-11,150.1,33,37,42,1.121212121212121,1.135135135135135,3.5738095238095235
136,2018-12,160.3,37,39,45,1.054054054054054,1.1538461538461537,3.5622222222222226
136,2019-01,130.5,33,33,37,1.0,1.121212121212121,3.527027027027027
136,2019-02,181.0,43,44,52,1.0232558139534884,1.1818181818181819,3.480769230769231
136,2019-03,174.0,35,37,46,1.0571428571428572,1.2432432432432432,3.782608695652174
136,2019-04,185.0,42,44,57,1.0476190476190477,1.2954545454545454,3.245614035087719
136,2019-05,185.6,44,44,51,1.0,1.1590909090909092,3.6392156862745098
136,2019-06,229.3,50,52,62,1.04,1.1923076923076923,3.698387096774194
137,2018-07,1034.4,121,145,292,1.1983471074380165,2.013793103448276,3.5424657534246577
137,2018-08,888.95,103,126,246,1.2233009708737863,1.9523809523809523,3.613617886178862
137,2018-09,1021.2,99,138,280,1.393939393939394,2.028985507246377,3.6471428571428572
137,2018-10,1046.8,117,148,298,1.264957264957265,2.0135135135135136,3.5127516778523487
137,2018-11,841.4,100,120,242,1.2,2.0166666666666666,3.476859504132231
137,2018-12,882.6,107,125,252,1.1682242990654206,2.016,3.5023809523809524
137,2019-01,974.0,106,135,270,1.2735849056603774,2.0,3.6074074074074076
137,2019-02,871.2,96,120,240,1.25,2.0,3.6300000000000003
137,2019-03,731.8,90,105,212,1.1666666666666667,2.019047619047619,3.45188679245283
137,2019-04,826.8,101,119,238,1.1782178217821782,2.0,3.4739495798319324
137,2019-05,1061.3,115,147,291,1.2782608695652173,1.9795918367346939,3.647079037800687
137,2019-06,818.0,95,122,246,1.2842105263157895,2.0163934426229506,3.3252032520325203
138,2018-07,822.4,93,119,242,1.2795698924731183,2.033613445378151,3.3983471074380165
138,2018-08,707.4,86,105,208,1.2209302325581395,1.980952380952381,3.400961538461538
138,2018-09,913.6,114,136,272,1.1929824561403508,2.0,3.3588235294117648
138,2018-10,1015.4,113,145,294,1.2831858407079646,2.027586206896552,3.4537414965986395
138,2018-11,991.4,105,142,284,1.3523809523809525,2.0,3.490845070422535
138,2018-12,918.0,107,129,260,1.205607476635514,2.0155038759689923,3.5307692307692307
138,2019-01,954.8,100,131,266,1.31,2.030534351145038,3.589473684210526
138,2019-02,748.6,90,111,224,1.2333333333333334,2.018018018018018,3.341964285714286
138,2019-03,940.6,106,138,276,1.3018867924528301,2.0,3.4079710144927535
138,2019-04,834.2,106,128,256,1.2075471698113207,2.0,3.25859375
138,2019-05,832.4,97,127,245,1.309278350515464,1.9291338582677164,3.397551020408163
138,2019-06,1146.0,123,158,318,1.2845528455284554,2.0126582278481013,3.6037735849056602
139,2018-07,36.5,9,9,12,1.0,1.3333333333333333,3.0416666666666665
139,2018-08,34.1,6,6,9,1.0,1.5,3.788888888888889
139,2018-09,21.2,4,4,6,1.0,1.5,3.533333333333333
139,2018-10,38.800000000000004,9,9,13,1.0,1.4444444444444444,2.984615384615385
139,2018-11,19.3,4,4,6,1.0,1.5,3.216666666666667
139,2018-12,32.1,6,6,9,1.0,1.5,3.566666666666667
139,2019-01,23.8,4,4,6,1.0,1.5,3.966666666666667
139,2019-02,22.8,4,4,6,1.0,1.5,3.8000000000000003
139,2019-03,32.800000000000004,6,6,8,1.0,1.3333333333333333,4.1000000000000005
139,2019-04,36.8,7,7,10,1.0,1.4285714285714286,3.6799999999999997
139,2019-05,27.900000000000002,6,6,7,1.0,1.1666666666666667,3.985714285714286
139,2019-06,14.2,3,3,5,1.0,1.6666666666666667,2.84
140,2018-07,8.5,2,2,2,1.0,1.0,4.25
140,2018-08,24.3,7,7,7,1.0,1.0,3.4714285714285715
140,2018-09,24.2,5,5,6,1.0,1.2,4.033333333333333
140,2018-10,29.5,7,7,8,1.0,1.1428571428571428,3.6875
140,2018-11,24.5,7,7,8,1.0,1.1428571428571428,3.0625
140,2018-12,30.3,6,7,7,1.1666666666666667,1.0,4.328571428571428
140,2019-01,8.7,3,3,3,1.0,1.0,2.9
140,2019-02,7.0,2,2,2,1.0,1.0,3.5
140,2019-03,43.8,9,9,11,1.0,1.2222222222222223,3.9818181818181815
140,2019-04,19.2,5,5,5,1.0,1.0,3.84
140,2019-05,5.9,2,2,2,1.0,1.0,2.95
140,2019-06,19.0,5,5,5,1.0,1.0,3.8
141,2018-07,272.8,43,43,61,1.0,1.4186046511627908,4.472131147540984
141,2018-08,225.29999999999998,31,33,53,1.064516129032258,1.606060606060606,4.250943396226415
141,2018-09,232.8,32,35,53,1.09375,1.5142857142857142,4.392452830188679
141,2018-10,276.2,39,41,63,1.0512820512820513,1.5365853658536586,4.384126984126984
141,2018-11,244.3,32,35,54,1.09375,1.542857142857143,4.524074074074075
141,2018-12,325.8,47,49,77,1.0425531914893618,1.5714285714285714,4.231168831168831
141,2019-01,340.3,47,49,74,1.0425531914893618,1.510204081632653,4.598648648648648
141,2019-02,246.7,35,35,55,1.0,1.5714285714285714,4.485454545454545
141,2019-03,241.7,36,37,57,1.0277777777777777,1.5405405405405406,4.2403508771929825
141,2019-04,186.2,29,29,43,1.0,1.4827586206896552,4.330232558139534
141,2019-05,194.9,30,30,43,1.0,1.4333333333333333,4.532558139534884
141,2019-06,238.4,32,34,53,1.0625,1.5588235294117647,4.49811320754717
142,2018-07,457.0,50,52,103,1.04,1.9807692307692308,4.436893203883495
142,2018-08,506.6,60,65,115,1.0833333333333333,1.7692307692307692,4.405217391304348
142,2018-09,406.0,44,48,96,1.0909090909090908,2.0,4.229166666666667
142,2018-10,460.2,52,53,106,1.0192307692307692,2.0,4.341509433962264
142,2018-11,479.6,55,56,112,1.018181818181818,2.0,4.2821428571428575
142,2018-12,384.2,41,44,88,1.0731707317073171,2.0,4.365909090909091
142,2019-01,511.6,54,57,114,1.0555555555555556,2.0,4.487719298245614
142,2019-02,432.40000000000003,45,50,100,1.1111111111111112,2.0,4.324000000000001
142,2019-03,473.6,51,54,108,1.0588235294117647,2.0,4.385185185185185
142,2019-04,514.6,54,59,118,1.0925925925925926,2.0,4.361016949152543
142,2019-05,350.4,42,42,80,1.0,1.9047619047619047,4.38
142,2019-06,411.8,41,45,90,1.0975609756097562,2.0,4.575555555555556
143,2018-07,344.3,38,41,77,1.0789473684210527,1.8780487804878048,4.4714285714285715
143,2018-08,421.85,51,52,99,1.0196078431372548,1.9038461538461537,4.261111111111111
143,2018-09,326.7,39,40,76,1.0256410256410255,1.9,4.298684210526315
143,2018-10,396.2,45,48,87,1.0666666666666667,1.8125,4.554022988505747
143,2018-11,360.9,41,43,85,1.048780487804878,1.9767441860465116,4.245882352941176
143,2018-12,384.9,47,48,91,1.0212765957446808,1.8958333333333333,4.22967032967033
143,2019-01,396.6,46,48,92,1.0434782608695652,1.9166666666666667,4.310869565217391
143,2019-02,483.6,49,56,106,1.1428571428571428,1.8928571428571428,4.562264150943396
143,2019-03,366.5,44,45,84,1.0227272727272727,1.8666666666666667,4.363095238095238
143,2019-04,344.7,43,43,82,1.0,1.9069767441860466,4.203658536585365
143,2019-05,312.15,36,37,72,1.0277777777777777,1.945945945945946,4.335416666666666
143,2019-06,416.3,50,53,93,1.06,1.7547169811320755,4.476344086021506
144,2018-07,716.0,84,104,210,1.2380952380952381,2.019230769230769,3.4095238095238094
144,2018-08,703.2,88,107,202,1.2159090909090908,1.8878504672897196,3.4811881188118816
144,2018-09,609.8,74,88,178,1.1891891891891893,2.022727272727273,3.4258426966292133
144,2018-10,804.4,97,112,230,1.1546391752577319,2.0535714285714284,3.497391304347826
144,2018-11,732.0,86,105,212,1.2209302325581395,2.019047619047619,3.452830188679245
144,2018-12,839.4,94,112,226,1.1914893617021276,2.017857142857143,3.714159292035398
144,2019-01,703.0,81,107,216,1.3209876543209877,2.0186915887850465,3.2546296296296298
144,2019-02,656.4,73,93,186,1.273972602739726,2.0,3.529032258064516
144,2019-03,715.4,91,109,220,1.1978021978021978,2.018348623853211,3.2518181818181815
144,2019-04,718.6,83,104,208,1.2530120481927711,2.0,3.4548076923076922
144,2019-05,748.55,92,111,214,1.2065217391304348,1.927927927927928,3.497897196261682
144,2019-06,761.0,84,106,214,1.2619047619047619,2.018867924528302,3.55607476635514
145,2018-07,388.0,47,49,88,1.0425531914893618,1.7959183673469388,4.409090909090909
145,2018-08,309.9,39,39,71,1.0,1.8205128205128205,4.3647887323943655
145,2018-09,365.2,43,47,84,1.0930232558139534,1.7872340425531914,4.347619047619047
145,2018-10,323.2,41,43,73,1.048780487804878,1.697674418604651,4.427397260273972
145,2018-11,317.2,37,39,69,1.054054054054054,1.7692307692307692,4.597101449275362
145,2018-12,287.3,39,39,68,1.0,1.7435897435897436,4.2250000000000005
145,2019-01,275.0,32,35,62,1.09375,1.7714285714285714,4.435483870967742
145,2019-02,241.4,30,31,55,1.0333333333333334,1.7741935483870968,4.38909090909091
145,2019-03,368.0,46,46,81,1.0,1.7608695652173914,4.54320987654321
145,2019-04,298.0,39,40,65,1.0256410256410255,1.625,4.584615384615384
145,2019-05,288.6,38,39,66,1.0263157894736843,1.6923076923076923,4.372727272727273
145,2019-06,307.8,41,43,70,1.048780487804878,1.627906976744186,4.397142857142858
146,2018-07,12.0,3,3,4,1.0,1.3333333333333333,3.0
146,2018-08,48.0,8,8,13,1.0,1.625,3.6923076923076925
146,2018-09,20.0,4,4,6,1.0,1.5,3.3333333333333335
146,2018-10,12.8,3,3,4,1.0,1.3333333333333333,3.2
146,2018-11,13.399999999999999,3,3,4,1.0,1.3333333333333333,3.3499999999999996
146,2018-12,11.5,4,4,4,1.0,1.0,2.875
146,2019-01,40.5,5,5,9,1.0,1.8,4.5
146,2019-02,27.8,7,7,8,1.0,1.1428571428571428,3.475
146,2019-03,40.9,9,9,12,1.0,1.3333333333333333,3.408333333333333
146,2019-04,10.5,3,3,3,1.0,1.0,3.5
146,2019-05,29.6,4,4,8,1.0,2.0,3.7
146,2019-06,8.1,3,3,4,1.0,1.3333333333333333,2.025
147,2018-07,755.6,92,108,218,1.173913043478261,2.0185185185185186,3.4660550458715598
147,2018-08,674.45,84,104,197,1.2380952380952381,1.8942307692307692,3.4236040609137057
147,2018-09,785.8,91,113,232,1.2417582417582418,2.0530973451327434,3.387068965517241
147,2018-10,952.6,99,138,278,1.393939393939394,2.0144927536231885,3.4266187050359713
147,2018-11,788.6,91,118,236,1.2967032967032968,2.0,3.3415254237288137
147,2018-12,878.2,89,118,240,1.3258426966292134,2.0338983050847457,3.6591666666666667
147,2019-01,860.0,95,119,240,1.2526315789473683,2.0168067226890756,3.5833333333333335
147,2019-02,881.8,99,127,254,1.2828282828282829,2.0,3.4716535433070863
147,2019-03,881.8,99,123,248,1.2424242424242424,2.016260162601626,3.5556451612903226
147,2019-04,866.0,100,121,248,1.21,2.049586776859504,3.4919354838709675
147,2019-05,783.65,98,122,221,1.2448979591836735,1.8114754098360655,3.5459276018099546
147,2019-06,761.4,88,108,218,1.2272727272727273,2.0185185185185186,3.4926605504587154
148,2018-07,692.3,94,110,160,1.1702127659574468,1.4545454545454546,4.326874999999999
148,2018-08,763.5,98,115,172,1.1734693877551021,1.4956521739130435,4.438953488372093
148,2018-09,678.9,93,104,154,1.118279569892473,1.4807692307692308,4.408441558441559
148,2018-10,728.2,97,112,167,1.1546391752577319,1.4910714285714286,4.360479041916168
148,2018-11,647.9,91,103,150,1.1318681318681318,1.4563106796116505,4.319333333333333
148,2018-12,922.9,114,139,208,1.219298245614035,1.4964028776978417,4.437019230769231
148,2019-01,643.9,93,103,149,1.10752688172043,1.4466019417475728,4.3214765100671135
148,2019-02,680.0,81,95,153,1.1728395061728396,1.6105263157894736,4.444444444444445
148,2019-03,873.1,103,126,193,1.2233009708737863,1.5317460317460319,4.523834196891192
148,2019-04,746.4,99,115,169,1.1616161616161615,1.4695652173913043,4.416568047337278
148,2019-05,660.6,89,99,151,1.1123595505617978,1.5252525252525253,4.3748344370860925
148,2019-06,781.3,96,115,177,1.1979166666666667,1.5391304347826087,4.414124293785311
149,2018-07,418.0,45,46,92,1.0222222222222221,2.0,4.543478260869565
149,2018-08,469.9,55,57,105,1.0363636363636364,1.8421052631578947,4.475238095238095
149,2018-09,412.7,46,48,95,1.0434782608695652,1.9791666666666667,4.3442105263157895
149,2018-10,386.8,39,44,88,1.1282051282051282,2.0,4.3954545454545455
149,2018-11,376.6,39,43,86,1.1025641025641026,2.0,4.379069767441861
149,2018-12,371.2,43,44,88,1.0232558139534884,2.0,4.218181818181818
149,2019-01,430.0,48,49,98,1.0208333333333333,2.0,4.387755102040816
149,2019-02,421.2,45,48,96,1.0666666666666667,2.0,4.3875
149,2019-03,458.6,50,53,106,1.06,2.0,4.326415094339623
149,2019-04,332.7,36,38,74,1.0555555555555556,1.9473684210526316,4.495945945945945
149,2019-05,438.1,46,50,96,1.0869565217391304,1.92,4.563541666666667
149,2019-06,349.2,39,40,79,1.0256410256410255,1.975,4.420253164556962
150,2018-07,428.0,48,49,98,1.0208333333333333,2.0,4.36734693877551
150,2018-08,413.1,46,50,95,1.0869565217391304,1.9,4.348421052631579
150,2018-09,463.2,46,50,100,1.0869565217391304,2.0,4.632
150,2018-10,387.2,43,44,86,1.0232558139534884,1.9545454545454546,4.502325581395349
150,2018-11,510.8,53,58,116,1.0943396226415094,2.0,4.403448275862069
150,2018-12,491.4,50,55,112,1.1,2.036363636363636,4.3875
150,2019-01,417.4,47,51,101,1.0851063829787233,1.9803921568627452,4.132673267326733
150,2019-02,286.6,32,34,65,1.0625,1.911764705882353,4.40923076923077
150,2019-03,431.2,41,48,96,1.170731707317073,2.0,4.491666666666666
150,2019-04,359.3,39,41,81,1.0512820512820513,1.975609756097561,4.435802469135803
150,2019-05,361.40000000000003,40,42,80,1.05,1.9047619047619047,4.5175
150,2019-06,420.4,46,48,94,1.0434782608695652,1.9583333333333333,4.472340425531915
151,2018-07,155.0,34,34,44,1.0,1.2941176470588236,3.522727272727273
151,2018-08,135.5,30,34,44,1.1333333333333333,1.2941176470588236,3.0795454545454546
151,2018-09,144.2,36,38,45,1.0555555555555556,1.1842105263157894,3.204444444444444
151,2018-10,123.2,28,28,36,1.0,1.2857142857142858,3.4222222222222225
151,2018-11,135.7,30,32,38,1.0666666666666667,1.1875,3.5710526315789473
151,2018-12,209.4,48,49,58,1.0208333333333333,1.183673469387755,3.610344827586207
151,2019-01,157.1,35,36,43,1.0285714285714285,1.1944444444444444,3.653488372093023
151,2019-02,170.1,42,43,51,1.0238095238095237,1.186046511627907,3.3352941176470585
151,2019-03,142.7,37,37,42,1.0,1.135135135135135,3.3976190476190475
151,2019-04,115.1,31,31,41,1.0,1.3225806451612903,2.8073170731707315
151,2019-05,162.2,34,36,47,1.0588235294117647,1.3055555555555556,3.4510638297872336
151,2019-06,193.0,44,45,58,1.0227272727272727,1.288888888888889,3.3275862068965516
152,2018-07,1067.6,105,146,296,1.3904761904761904,2.0273972602739727,3.6067567567567567
152,2018-08,971.1,115,145,285,1.2608695652173914,1.9655172413793103,3.407368421052632
152,2018-09,925.0,109,134,274,1.2293577981651376,2.044776119402985,3.375912408759124
152,2018-10,920.0,103,131,264,1.2718446601941749,2.015267175572519,3.484848484848485
152,2018-11,1142.4,117,159,324,1.358974358974359,2.0377358490566038,3.525925925925926
152,2018-12,1000.8,111,146,294,1.3153153153153154,2.0136986301369864,3.404081632653061
152,2019-01,1047.4,108,145,296,1.3425925925925926,2.0413793103448277,3.538513513513514
152,2019-02,820.8,93,118,238,1.2688172043010753,2.016949152542373,3.448739495798319
152,2019-03,1151.8,107,155,320,1.4485981308411215,2.064516129032258,3.5993749999999998
152,2019-04,1063.2,110,143,290,1.3,2.027972027972028,3.6662068965517243
152,2019-05,909.7,109,140,262,1.2844036697247707,1.8714285714285714,3.472137404580153
152,2019-06,836.0,100,121,242,1.21,2.0,3.4545454545454546
153,2018-07,1092.0,109,128,254,1.1743119266055047,1.984375,4.299212598425197
153,2018-08,1019.7,107,120,230,1.1214953271028036,1.9166666666666667,4.433478260869565
153,2018-09,1066.1,102,118,238,1.1568627450980393,2.016949152542373,4.4794117647058815
153,2018-10,1141.4,114,129,257,1.131578947368421,1.9922480620155039,4.441245136186771
153,2018-11,1110.7,102,121,244,1.1862745098039216,2.0165289256198347,4.552049180327869
153,2018-12,1241.7,120,142,284,1.1833333333333333,2.0,4.37218309859155
153,2019-01,1028.1,102,118,235,1.1568627450980393,1.9915254237288136,4.374893617021276
153,2019-02,968.0,94,111,219,1.1808510638297873,1.972972972972973,4.420091324200913
153,2019-03,1113.7,101,123,251,1.2178217821782178,2.040650406504065,4.437051792828686
153,2019-04,1125.6,111,127,251,1.1441441441441442,1.9763779527559056,4.484462151394422
153,2019-05,953.85,104,118,217,1.1346153846153846,1.8389830508474576,4.395622119815668
153,2019-06,1181.2,123,136,272,1.1056910569105691,2.0,4.3426470588235295
154,2018-07,929.8,92,110,214,1.1956521739130435,1.9454545454545455,4.344859813084112
154,2018-08,1193.35,124,142,270,1.1451612903225807,1.9014084507042253,4.419814814814814
154,2018-09,899.2,95,107,207,1.1263157894736842,1.9345794392523366,4.343961352657005
154,2018-10,1051.2,112,129,243,1.1517857142857142,1.8837209302325582,4.325925925925926
154,2018-11,979.2,97,115,220,1.1855670103092784,1.9130434782608696,4.450909090909091
154,2018-12,1178.7,124,138,268,1.1129032258064515,1.9420289855072463,4.398134328358209
154,2019-01,1140.4,112,129,251,1.1517857142857142,1.945736434108527,4.543426294820717
154,2019-02,1021.8,107,121,238,1.1308411214953271,1.9669421487603307,4.29327731092437
154,2019-03,1093.7,120,136,255,1.1333333333333333,1.875,4.289019607843137
154,2019-04,1146.4,117,138,263,1.1794871794871795,1.9057971014492754,4.35893536121673
154,2019-05,870.4,94,107,195,1.1382978723404256,1.8224299065420562,4.463589743589743
154,2019-06,1195.1,121,138,271,1.140495867768595,1.963768115942029,4.409963099630996
155,2018-07,924.6,101,123,250,1.2178217821782178,2.032520325203252,3.6984
155,2018-08,782.7,91,119,229,1.3076923076923077,1.9243697478991597,3.4179039301310046
155,2018-09,1014.4,103,144,290,1.3980582524271845,2.013888888888889,3.4979310344827583
155,2018-10,963.8,108,136,272,1.2592592592592593,2.0,3.543382352941176
155,2018-11,898.8,101,133,270,1.316831683168317,2.030075187969925,3.328888888888889
155,2018-12,849.8,97,120,242,1.2371134020618557,2.0166666666666666,3.511570247933884
155,2019-01,874.6,96,125,252,1.3020833333333333,2.016,3.4706349206349207
155,2019-02,891.2,95,125,254,1.3157894736842106,2.032,3.508661417322835
155,2019-03,804.4,94,118,240,1.2553191489361701,2.0338983050847457,3.3516666666666666
155,2019-04,844.6,99,120,242,1.2121212121212122,2.0166666666666666,3.4900826446280995
155,2019-05,922.85,106,136,265,1.2830188679245282,1.9485294117647058,3.4824528301886795
155,2019-06,857.2,95,121,244,1.2736842105263158,2.0165289256198347,3.513114754098361
156,2018-07,1024.6,110,144,290,1.309090909090909,2.013888888888889,3.533103448275862
156,2018-08,1017.8,122,149,273,1.221311475409836,1.832214765100671,3.728205128205128
156,2018-09,1036.4,117,152,304,1.2991452991452992,2.0,3.40921052631579
156,2018-10,972.4,111,150,300,1.3513513513513513,2.0,3.2413333333333334
156,2018-11,911.0,104,127,256,1.2211538461538463,2.015748031496063,3.55859375
156,2018-12,1111.2,124,166,334,1.3387096774193548,2.0120481927710845,3.326946107784431
156,2019-01,1199.0,120,167,340,1.3916666666666666,2.035928143712575,3.526470588235294
156,2019-02,985.8,107,138,278,1.2897196261682242,2.0144927536231885,3.546043165467626
156,2019-03,1027.2,114,140,282,1.2280701754385965,2.0142857142857142,3.642553191489362
156,2019-04,933.4,109,140,280,1.2844036697247707,2.0,3.3335714285714286
156,2019-05,865.7,99,131,256,1.3232323232323233,1.9541984732824427,3.381640625
156,2019-06,959.8,106,132,268,1.2452830188679245,2.0303030303030303,3.5813432835820893
157,2018-07,1045.4,124,153,306,1.2338709677419355,2.0,3.416339869281046
157,2018-08,904.1,103,136,258,1.3203883495145632,1.8970588235294117,3.504263565891473
157,2018-09,887.6,104,130,262,1.25,2.0153846153846153,3.387786259541985
157,2018-10,961.4,102,132,268,1.2941176470588236,2.0303030303030303,3.587313432835821
157,2018-11,954.0,105,133,268,1.2666666666666666,2.0150375939849625,3.5597014925373136
157,2018-12,978.4,104,138,280,1.3269230769230769,2.028985507246377,3.494285714285714
157,2019-01,806.8,100,122,244,1.22,2.0,3.30655737704918
157,2019-02,866.8,94,124,250,1.3191489361702127,2.0161290322580645,3.4671999999999996
157,2019-03,1057.6,107,144,290,1.3457943925233644,2.013888888888889,3.6468965517241374
157,2019-04,972.8000000000001,112,140,288,1.25,2.057142857142857,3.377777777777778
157,2019-05,895.1,109,132,256,1.2110091743119267,1.9393939393939394,3.496484375
157,2019-06,901.0,104,132,264,1.2692307692307692,2.0,3.412878787878788
158,2018-07,28.0,5,5,8,1.0,1.6,3.5
158,2018-08,29.8,8,8,11,1.0,1.375,2.709090909090909
158,2018-09,33.9,8,8,12,1.0,1.5,2.8249999999999997
158,2018-10,30.3,8,8,10,1.0,1.25,3.0300000000000002
158,2018-11,27.6,5,5,8,1.0,1.6,3.45
158,2018-12,24.8,4,5,9,1.25,1.8,2.7555555555555555
158,2019-01,36.6,6,6,10,1.0,1.6666666666666667,3.66
158,2019-02,21.8,4,4,6,1.0,1.5,3.6333333333333333
158,2019-03,36.8,4,4,8,1.0,2.0,4.6
158,2019-04,11.2,2,2,4,1.0,2.0,2.8
158,2019-05,26.4,4,4,9,1.0,2.25,2.933333333333333
158,2019-06,43.7,8,8,13,1.0,1.625,3.3615384615384616
159,2018-07,26.8,6,6,9,1.0,1.5,2.977777777777778
159,2018-08,14.7,2,2,3,1.0,1.5,4.8999999999999995
159,2018-09,56.6,11,11,16,1.0,1.4545454545454546,3.5375
159,2018-10,21.0,4,4,7,1.0,1.75,3.0
159,2018-11,39.5,9,9,15,1.0,1.6666666666666667,2.6333333333333333
159,2018-12,11.0,3,3,4,1.0,1.3333333333333333,2.75
159,2019-01,5.8,2,2,3,1.0,1.5,1.9333333333333333
159,2019-02,28.6,5,5,6,1.0,1.2,4.766666666666667
159,2019-03,56.8,11,11,17,1.0,1.5454545454545454,3.341176470588235
159,2019-04,30.700000000000003,5,5,9,1.0,1.8,3.4111111111111114
159,2019-05,18.8,4,4,8,1.0,2.0,2.35
159,2019-06,28.6,6,6,9,1.0,1.5,3.177777777777778
160,2018-07,894.8,102,129,258,1.2647058823529411,2.0,3.4682170542635657
160,2018-08,756.2,94,114,216,1.2127659574468086,1.894736842105263,3.500925925925926
